,1 confirmed per every,1 died per every,"Affected population, %",Confirmed per 1000,"Daily growth, %",Died per 1000,Merged_Case_Fatality_Ratio,Merged_Incident_Rate,aged_65_older,aged_70_older,broughDead,cardiovasc_death_rate,deathDay,diabetes_prevalence,extreme_poverty,female_smokers,fullyVaccinated,gdp_per_capita,handwashing_facilities,hospital_beds_per_thousand,human_development_index,imputed_active_cases,imputed_mortality_rate,imputed_total_cases,imputed_total_deaths,imputed_total_recoveries,life_expectancy,male_smokers,median_age,newCases,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,partiallyVaccinated,population,population_density,positive_rate,recoveryRate,reproduction_rate,stringency_index,test24hours,testsPositivity,tests_per_case,totalTests,totalVaccinations,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests_per_thousand,vaccinated24hours,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q
2020-02-12,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7110107934579244,0.0,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,83.22208310679613,71.42910368932039,246.71098252427188,232.7891812944984,589.2653574110033,631.1295923624596,115.55895721682847,105.89942097087378,93.83423792880258
2020-02-13,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7110107934579244,0.0,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,81.58862478964402,70.29140899676375,244.58389288025893,230.1793739158576,593.1538653074435,634.4324077022652,115.16005650485435,106.26947042071198,93.98189171521037
2020-02-14,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7110107934579244,0.0,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,79.95516647249192,69.15371430420711,242.45680323624595,227.56956653721684,597.0423732038835,637.7352230420712,114.76115579288026,106.63951987055016,94.12954550161813
2020-02-15,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7110107934579244,0.0,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,78.32170815533982,68.01601961165048,240.32971359223302,224.95975915857608,600.9308811003236,641.038038381877,114.36225508090614,107.00956932038835,94.2771992880259
2020-02-16,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7110107934579244,0.0,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,76.6882498381877,66.87832491909386,238.2026239482201,222.34995177993525,604.8193889967638,644.3408537216827,113.96335436893202,107.37961877022653,94.42485307443367
2020-02-17,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7110107934579244,0.0,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,75.21169475728156,65.72391708737864,237.62419165048547,220.15338485436894,605.3859928155341,645.0416304854368,113.93359902912621,108.29015572815533,94.44493708737863
2020-02-18,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7110107934579244,0.0,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,73.73513967637541,64.56950925566343,237.04575935275082,217.9568179288026,605.9525966343042,645.7424072491908,113.90384368932038,109.20069268608414,94.46502110032363
2020-02-19,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7110107934579244,0.0,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,72.25858459546926,63.41510142394822,236.4673270550162,215.76025100323625,606.5192004530745,646.4431840129449,113.87408834951455,110.11122964401292,94.48510511326862
2020-02-20,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7110107934579244,0.0,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,70.78202951456312,62.26069359223301,235.88889475728155,213.56368407766993,607.0858042718447,647.1439607766989,113.84433300970872,111.02176660194174,94.5051891262136
2020-02-21,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,69.30547443365695,61.1062857605178,235.31046245954695,211.36711715210356,607.6524080906149,647.8447375404529,113.8145776699029,111.93230355987053,94.52527313915857
2020-02-22,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,66.52220970873788,60.408016828478964,231.79186258899674,208.48899462783172,607.8414522330097,649.0109414239482,110.71786653721684,111.71828582524272,94.42863902912623
2020-02-23,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,63.738944983818776,59.709747896440135,228.27326271844657,205.61087210355987,608.0304963754046,650.1771453074433,107.62115540453074,111.50426809061487,94.33200491909385
2020-02-24,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,60.95568025889968,59.01147896440129,224.75466284789644,202.732749579288,608.2195405177994,651.3433491909384,104.52444427184466,111.29025035598706,94.23537080906151
2020-02-25,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,58.17241553398058,58.31321003236246,221.23606297734628,199.85462705501615,608.4085846601943,652.5095530744335,101.42773313915858,111.07623262135922,94.13873669902912
2020-02-26,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,55.38915080906149,57.61494110032363,217.71746310679612,196.97650453074434,608.5976288025889,653.6757569579288,98.3310220064725,110.86221488673138,94.04210258899677
2020-02-27,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,54.08244116504855,58.07108,214.77729553398058,196.29494893203884,608.2200691262136,654.1411840776698,95.26406621359223,109.73766019417477,93.92538446601944
2020-02-28,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,52.775731521035596,58.52721889967638,211.83712796116507,195.61339333333333,607.8425094498382,654.6066111974109,92.19711042071198,108.61310550161811,93.80866634304206
2020-02-29,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,51.469021877022655,58.98335779935275,208.89696038834956,194.9318377346278,607.4649497734629,655.072038317152,89.13015462783171,107.4885508090615,93.69194822006473
2020-03-01,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,50.162312233009715,59.43949669902913,205.95679281553396,194.25028213592233,607.0873900970873,655.5374654368932,86.06319883495146,106.36399611650485,93.57523009708738
2020-03-02,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,50.95030530744337,59.00799080906149,202.32806355987057,191.98281242718446,609.3610146278318,654.4977260841423,87.21820873786406,105.48425644012944,94.07249003236247
2020-03-03,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,51.73829838187702,58.57648491909386,198.69933430420713,189.7153427184466,611.6346391585761,653.4579867313915,88.3732186407767,104.60451676375403,94.56974996763755
2020-03-04,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,52.52629145631068,58.14497902912622,195.07060504854368,187.44787300970876,613.9082636893204,652.4182473786407,89.52822854368931,103.72477708737864,95.06700990291263
2020-03-05,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,53.31428453074434,57.71347313915858,191.44187579288024,185.18040330097088,616.1818882200647,651.3785080258899,90.68323844660193,102.84503741100323,95.5642698381877
2020-03-06,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,54.102277605177996,57.28196724919094,187.81314653721682,182.91293359223303,618.455512750809,650.338768673139,91.83824834951456,101.96529773462784,96.06152977346278
2020-03-07,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,54.89027067961165,56.85046135922331,184.1844172815534,180.64546388349515,620.7291372815533,649.2990293203883,92.9932582524272,101.08555805825243,96.55878970873786
2020-03-08,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,56.98497339805826,55.96281656957929,183.4958555987055,179.0595497734628,623.3803214886733,647.7938628478964,97.21522394822006,101.33037307443365,97.17276776699029
2020-03-09,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,59.07967611650486,55.07517177993528,182.80729391585763,177.47363566343043,626.0315056957929,646.2886963754045,101.43718964401296,101.57518809061489,97.78674582524272
2020-03-10,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,61.174378834951455,54.18752699029127,182.11873223300972,175.88772155339808,628.6826899029127,644.7835299029126,105.65915533980584,101.82000310679611,98.40072388349515
2020-03-11,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,63.26908155339807,53.29988220064725,181.4301705501618,174.30180744336573,631.3338741100324,643.2783634304208,109.8811210355987,102.06481812297734,99.01470194174756
2020-03-12,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,64.49346692556634,52.34626,180.6592840776699,172.21841009708743,635.2216287378641,639.2761142394822,113.63161870550161,102.3287274433657,100.27859864077669
2020-03-13,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,65.71785229773462,51.39263779935275,179.88839760517797,170.1350127508091,639.1093833656959,635.2738650485437,117.38211637540455,102.59263676375403,101.54249533980581
2020-03-14,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,66.94223766990292,50.4390155987055,179.11751113268608,168.05161540453076,642.9971379935274,631.2716158576053,121.13261404530745,102.8565460841424,102.80639203883494
2020-03-15,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,68.1666230420712,49.48539339805825,178.34662466019418,165.96821805825246,646.8848926213592,627.2693666666668,124.88311171521036,103.12045540453073,104.07028873786406
2020-03-16,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,69.39100841423948,48.531771197411004,177.57573818770229,163.8848207119741,650.772647249191,623.2671174757282,128.63360938511326,103.3843647249191,105.33418543689321
2020-03-17,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,68.52069106796117,48.465793786407765,177.49341339805824,163.38733747572817,652.0092176699029,620.7700347572815,128.1621413592233,103.40345902912621,105.9841040776699
2020-03-18,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,28.0,0.0,11.5,0.0,0.0,0.1,3.0,0.15,0.002,0.0,67.65037372168284,48.39981637540453,177.41108860841422,162.88985423948222,653.2457880906148,618.2729520388349,127.69067333333334,103.42255333333334,106.6340227184466
2020-03-19,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7643119166168759,16.67,33.0,0.0,11.5,33.0,0.0,0.1,3.0,0.15,0.002,0.0,66.78005637540453,48.333838964401295,177.32876381877023,162.39237100323626,654.4823585113269,615.7758693203883,127.21920530744337,103.44164763754044,107.28394135922329
2020-03-20,457974.0,17861000.0,0.0002183528357874,0.0021835283578746,8.333333,5.598790661217177e-05,0.6622516556291391,5.749578599948782,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,0.0,3689.251,13.938,2.0,0.584,2.0,0.0,2.0,0.0,0.0,63.89,24.7,17.7,0.0,0.0,0.0,0.0,0.0,106.0,0.001,0.001,23.0,0.001,106.0,5.0,0.0,20017670.0,22.995,0.087,0.0,0.7998652753132977,27.78,25.0,0.0,11.5,58.0,0.0,0.1,3.0,0.15,0.003,0.0,65.90973902912621,48.267861553398056,177.2464390291262,161.8948877669903,655.7189289320388,613.2787866019418,126.74773728155341,103.46074194174757,107.93386000000001
